Id,SalePrice
2766,114999.00000000009
2767,99999.00000000001
2768,128999.00000000006
2769,139998.9999999999
2770,128999.00000000006
2771,109499.00000000007
2772,120498.99999999994
2773,156998.9999999999
2774,154999.0
2775,114999.00000000009
2776,132998.99999999997
2777,139998.9999999999
2778,104999.00000000004
2779,99999.00000000001
2780,99999.00000000001
2781,114999.00000000009
2782,107999.0
2783,104999.00000000004
2784,138998.99999999994
2785,139998.9999999999
2786,59999.00000000002
2787,138998.99999999994
2788,84999.0
2789,140999.0
2790,99999.00000000001
2791,127999.00000000004
2792,59999.00000000002
2793,132498.99999999994
2794,99999.00000000001
2795,127999.00000000004
2796,107999.0
2797,234998.99999999994
2798,119999.00000000006
2799,138998.99999999994
2800,78999.00000000006
2801,99999.00000000001
2802,134999.00000000012
2803,189999.00000000012
2804,118999.0000000001
2805,97999.00000000001
2806,84999.0
2807,177998.99999999994
2808,147998.9999999999
2809,129999.00000000006
2810,131998.99999999994
2811,159998.9999999999
2812,156998.9999999999
2813,154999.0
2814,154999.0
2815,86998.99999999997
2816,207498.99999999985
2817,169999.0
2818,134999.00000000012
2819,189999.00000000012
2820,139998.9999999999
2821,104999.00000000004
2822,159998.9999999999
2823,314998.99999999994
2824,154999.0
2825,147998.9999999999
2826,136999.00000000012
2827,134999.00000000012
2828,202499.00000000003
2829,229999.0000000002
2830,224999.00000000015
2831,173998.99999999997
2832,259999.00000000015
2833,284999.0
2834,200998.99999999994
2835,213999.0000000001
2836,189999.00000000012
2837,158998.99999999997
2838,154999.0
2839,180998.99999999985
2840,184999.00000000006
2841,188999.0
2842,238999.00000000003
2843,147998.9999999999
2844,179998.99999999997
2845,138998.99999999994
2846,207498.99999999985
2847,219998.99999999985
2848,199999.00000000006
2849,184999.00000000006
2850,274999.00000000006
2851,214999.00000000006
2852,224999.00000000015
2853,249998.99999999983
2854,139998.9999999999
2855,184999.00000000006
2856,190998.99999999997
2857,175999.00000000003
2858,196999.00000000012
2859,109499.00000000007
2860,139998.9999999999
2861,128499.00000000012
2862,189999.00000000012
2863,128999.00000000006
2864,259999.00000000015
2865,139998.9999999999
2866,129999.00000000006
2867,104999.00000000004
2868,99999.00000000001
2869,99999.00000000001
2870,114999.00000000009
2871,84999.0
2872,59999.00000000002
2873,99999.00000000001
2874,136999.00000000012
2875,118999.0000000001
2876,179998.99999999997
2877,151998.99999999997
2878,170999.00000000003
2879,139998.9999999999
2880,104999.00000000004
2881,139998.9999999999
2882,190998.99999999997
2883,179998.99999999997
2884,184999.00000000006
2885,179998.99999999997
2886,189999.00000000012
2887,104999.00000000004
2888,139998.9999999999
2889,59999.00000000002
2890,97999.00000000001
2891,147998.9999999999
2892,59999.00000000002
2893,81999.00000000007
2894,59999.00000000002
2895,314998.99999999994
2896,274999.00000000006
2897,207498.99999999985
2898,123999.0000000001
2899,214999.00000000006
2900,175999.00000000003
2901,234998.99999999994
2902,172998.99999999985
2903,314998.99999999994
2904,334998.9999999998
2905,79998.99999999994
2906,224999.00000000015
2907,107999.0
2908,134999.00000000012
2909,128999.00000000006
2910,84499.00000000004
2911,84999.0
2912,144998.99999999994
2913,79998.99999999994
2914,84999.0
2915,84999.0
2916,84999.0
2917,174999.00000000003
2918,146998.9999999999
2919,214999.00000000006
